core_case_id,corpus,topic_id,agent_field,memory_condition,ranker,policy,selected_count,gold_available_cluster_count,gold_cluster_recall_at_k,gold_cluster_recall_null_reason,gold_cluster_capacity_coverage_at_k,gold_cluster_precision,gold_cluster_precision_null_reason,selected_redundancy,strict_topic_label_match,shortfall
corpus_original__science_hypothesis__agents__unrelated__stage_a_supplement__balanced,corpus_original,science_hypothesis,agents,unrelated,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__agents__unrelated__stage_a_supplement__novelty,corpus_original,science_hypothesis,agents,unrelated,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__agents__unrelated__stage_a_supplement__recognition,corpus_original,science_hypothesis,agents,unrelated,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__empty__stage_a_reference__balanced,corpus_original,science_hypothesis,learning,empty,stage_a_reference,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__empty__stage_a_reference__novelty,corpus_original,science_hypothesis,learning,empty,stage_a_reference,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__empty__stage_a_reference__recognition,corpus_original,science_hypothesis,learning,empty,stage_a_reference,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__empty__stage_a_supplement__balanced,corpus_original,science_hypothesis,learning,empty,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__empty__stage_a_supplement__novelty,corpus_original,science_hypothesis,learning,empty,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__empty__stage_a_supplement__recognition,corpus_original,science_hypothesis,learning,empty,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__related__stage_a_reference__balanced,corpus_original,science_hypothesis,learning,related,stage_a_reference,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__related__stage_a_reference__novelty,corpus_original,science_hypothesis,learning,related,stage_a_reference,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__related__stage_a_reference__recognition,corpus_original,science_hypothesis,learning,related,stage_a_reference,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__related__stage_a_supplement__balanced,corpus_original,science_hypothesis,learning,related,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__related__stage_a_supplement__novelty,corpus_original,science_hypothesis,learning,related,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__related__stage_a_supplement__recognition,corpus_original,science_hypothesis,learning,related,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__unrelated__stage_a_reference__balanced,corpus_original,science_hypothesis,learning,unrelated,stage_a_reference,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__unrelated__stage_a_reference__novelty,corpus_original,science_hypothesis,learning,unrelated,stage_a_reference,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__unrelated__stage_a_reference__recognition,corpus_original,science_hypothesis,learning,unrelated,stage_a_reference,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__unrelated__stage_a_supplement__balanced,corpus_original,science_hypothesis,learning,unrelated,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__unrelated__stage_a_supplement__novelty,corpus_original,science_hypothesis,learning,unrelated,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__learning__unrelated__stage_a_supplement__recognition,corpus_original,science_hypothesis,learning,unrelated,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__empty__stage_a_reference__balanced,corpus_original,science_hypothesis,science,empty,stage_a_reference,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__empty__stage_a_reference__novelty,corpus_original,science_hypothesis,science,empty,stage_a_reference,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__empty__stage_a_reference__recognition,corpus_original,science_hypothesis,science,empty,stage_a_reference,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__empty__stage_a_supplement__balanced,corpus_original,science_hypothesis,science,empty,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__empty__stage_a_supplement__novelty,corpus_original,science_hypothesis,science,empty,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__empty__stage_a_supplement__recognition,corpus_original,science_hypothesis,science,empty,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__related__stage_a_reference__balanced,corpus_original,science_hypothesis,science,related,stage_a_reference,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__related__stage_a_reference__novelty,corpus_original,science_hypothesis,science,related,stage_a_reference,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__related__stage_a_reference__recognition,corpus_original,science_hypothesis,science,related,stage_a_reference,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__related__stage_a_supplement__balanced,corpus_original,science_hypothesis,science,related,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__related__stage_a_supplement__novelty,corpus_original,science_hypothesis,science,related,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__related__stage_a_supplement__recognition,corpus_original,science_hypothesis,science,related,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__unrelated__stage_a_reference__balanced,corpus_original,science_hypothesis,science,unrelated,stage_a_reference,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__unrelated__stage_a_reference__novelty,corpus_original,science_hypothesis,science,unrelated,stage_a_reference,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__unrelated__stage_a_reference__recognition,corpus_original,science_hypothesis,science,unrelated,stage_a_reference,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__unrelated__stage_a_supplement__balanced,corpus_original,science_hypothesis,science,unrelated,stage_a_supplement,balanced,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__unrelated__stage_a_supplement__novelty,corpus_original,science_hypothesis,science,unrelated,stage_a_supplement,novelty,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_hypothesis__science__unrelated__stage_a_supplement__recognition,corpus_original,science_hypothesis,science,unrelated,stage_a_supplement,recognition,1,1,1.0,,1.0,1.0,,0.0,1.0,True
corpus_original__science_retrieval__agents__empty__stage_a_reference__balanced,corpus_original,science_retrieval,agents,empty,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__empty__stage_a_reference__novelty,corpus_original,science_retrieval,agents,empty,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__empty__stage_a_reference__recognition,corpus_original,science_retrieval,agents,empty,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__empty__stage_a_supplement__balanced,corpus_original,science_retrieval,agents,empty,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__empty__stage_a_supplement__novelty,corpus_original,science_retrieval,agents,empty,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__empty__stage_a_supplement__recognition,corpus_original,science_retrieval,agents,empty,stage_a_supplement,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__related__stage_a_reference__balanced,corpus_original,science_retrieval,agents,related,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__related__stage_a_reference__novelty,corpus_original,science_retrieval,agents,related,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__related__stage_a_reference__recognition,corpus_original,science_retrieval,agents,related,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__related__stage_a_supplement__balanced,corpus_original,science_retrieval,agents,related,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__related__stage_a_supplement__novelty,corpus_original,science_retrieval,agents,related,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__related__stage_a_supplement__recognition,corpus_original,science_retrieval,agents,related,stage_a_supplement,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__unrelated__stage_a_reference__balanced,corpus_original,science_retrieval,agents,unrelated,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__unrelated__stage_a_reference__novelty,corpus_original,science_retrieval,agents,unrelated,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__unrelated__stage_a_reference__recognition,corpus_original,science_retrieval,agents,unrelated,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__unrelated__stage_a_supplement__balanced,corpus_original,science_retrieval,agents,unrelated,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__unrelated__stage_a_supplement__novelty,corpus_original,science_retrieval,agents,unrelated,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__agents__unrelated__stage_a_supplement__recognition,corpus_original,science_retrieval,agents,unrelated,stage_a_supplement,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__empty__stage_a_reference__balanced,corpus_original,science_retrieval,learning,empty,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__empty__stage_a_reference__novelty,corpus_original,science_retrieval,learning,empty,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__empty__stage_a_reference__recognition,corpus_original,science_retrieval,learning,empty,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__empty__stage_a_supplement__balanced,corpus_original,science_retrieval,learning,empty,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__empty__stage_a_supplement__novelty,corpus_original,science_retrieval,learning,empty,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__empty__stage_a_supplement__recognition,corpus_original,science_retrieval,learning,empty,stage_a_supplement,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__related__stage_a_reference__balanced,corpus_original,science_retrieval,learning,related,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__related__stage_a_reference__novelty,corpus_original,science_retrieval,learning,related,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__related__stage_a_reference__recognition,corpus_original,science_retrieval,learning,related,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__related__stage_a_supplement__balanced,corpus_original,science_retrieval,learning,related,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__related__stage_a_supplement__novelty,corpus_original,science_retrieval,learning,related,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__related__stage_a_supplement__recognition,corpus_original,science_retrieval,learning,related,stage_a_supplement,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__unrelated__stage_a_reference__balanced,corpus_original,science_retrieval,learning,unrelated,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__unrelated__stage_a_reference__novelty,corpus_original,science_retrieval,learning,unrelated,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__unrelated__stage_a_reference__recognition,corpus_original,science_retrieval,learning,unrelated,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__unrelated__stage_a_supplement__balanced,corpus_original,science_retrieval,learning,unrelated,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__unrelated__stage_a_supplement__novelty,corpus_original,science_retrieval,learning,unrelated,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__learning__unrelated__stage_a_supplement__recognition,corpus_original,science_retrieval,learning,unrelated,stage_a_supplement,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__science__empty__stage_a_reference__balanced,corpus_original,science_retrieval,science,empty,stage_a_reference,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__science__empty__stage_a_reference__novelty,corpus_original,science_retrieval,science,empty,stage_a_reference,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__science__empty__stage_a_reference__recognition,corpus_original,science_retrieval,science,empty,stage_a_reference,recognition,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__science__empty__stage_a_supplement__balanced,corpus_original,science_retrieval,science,empty,stage_a_supplement,balanced,2,1,1.0,,1.0,0.5,,0.0,0.5,True
corpus_original__science_retrieval__science__empty__stage_a_supplement__novelty,corpus_original,science_retrieval,science,empty,stage_a_supplement,novelty,2,1,1.0,,1.0,0.5,,0.0,0.5,True
